id,year,month,title,series,thumbnail,writer,penciler,inker,letterer,description,grade,CGC
8295,1964,8,Daredevil  #3,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/57220e529ffcf/portrait_uncanny.jpg,Stan Lee,,Vince Colletta,Sam Rosen,"The First Appearance of the Owl!  Daredevil battles The Owl, the overlord of all crime in Manhattan! Matt Murdock must defeat The Owl in order to save Karen Page!",5.5,
6538,1964,8,The Amazing Spider-Man  #15,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/9/03/5192b1418397d/portrait_uncanny.jpg,Stan Lee,Steve Ditko,,Art Simek,"The First Appearance of Kraven the Hunter!  After their latest tussle, the Chameleon is more determined than ever to eliminate Spider-Man as a threat! To do so, he enlists the aid of Kraven the Hunter.",3.5,
7321,1964,8,Avengers  #7,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4e8f1ca5416d7/portrait_uncanny.jpg,,,,,The Masters of Evil go godly when the Enchantress and the Executioner join their ranks! Magic means mayhem when Thor is turned against his fellow Avengers!,5.5,
13105,1964,8,Fantastic Four  #29,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/f/40/5aaac49d574eb/portrait_uncanny.jpg,,"Jack Kirby, Stan Lee",Chic Stone,"Sam Rosen, Artie Simek",None,3.5,
9681,1964,8,Journey Into Mystery  #107,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/c/90/5a7cc82f56cc4/portrait_uncanny.jpg,Stan Lee,,"Vince Colletta, Chic Stone",Art Simek,"Thor vs. the Grey Gargoyle! Following the confusion over his identity, Thor attempts to stage reconciliation between Thor and Dr. Blake for the sake of Jane. Dr. Blake becomes the sole hero in the battle with Grey Gargoyle!",6.5,
11402,1964,8,Tales to Astonish  #58,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/55c4e0fa208a3/portrait_uncanny.jpg,Stan Lee,Dick Ayers,"Larry Lieber, Paul Reinman","Sam Rosen, Art Simek","Captain America guest-stars! Cap calls on Giant-Man and Wasp when the rest of the Avengers are off on a mission. Why are the two heroes off to Bura-Bura? Plus, Wasp takes on the Magician...alone!",4,
18592,1964,9,Two-Gun Kid  #71,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,Larry Lieber,"Dick Ayers, Jack Kirby",George Roussos,Artie Simek,None,3,
10645,1964,9,Sgt. Fury  #10,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/3/80/5df15847f0711/portrait_uncanny.jpg,,,,,"RACING AGAINST TIME! Nick Fury's squad has 72 hours to get from England to Okinawa, find Colonel Phil Parker, break him out, and get off the island - and that's when the carpet bombing begins.",1.5,
11300,1964,9,Tales of Suspense  #57,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/a/40/536d59cd9bd58/portrait_uncanny.jpg,Stan Lee,Larry Lieber,"Don Heck, George Roussos","Sam Rosen, Art Simek","The First Appearance of the Avenging Archer Hawkeye!  How can a man with nothing more than a bow and trick arrows go toe-to-toe with Iron Man? And is he a bona fide hero or a common thief? Ol Shell-Head encounters Hawkeye, the marksman!",4.5,
6549,1964,9,The Amazing Spider-Man  #16,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/519645e35e0fe/portrait_uncanny.jpg,,Steve Ditko,,,"Having undergone a form of powerful hypnotic suggestion, Spider-Man duels with Daredevil, the Man Without Fear!",4.5,
7332,1964,9,Avengers  #8,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/9/03/58519a114854d/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Dick Ayers,Sam Rosen,"The introduction of KANG THE CONQUEROR in his very first appearance!  Can you think of any one man whose power is greater than that of the Avengers?! Don't answer that, not until you meet...Kang the Conqueror! Kang is destined to rank as one of the most unique villains of all time..and wait till you learn his surprising identity!",5.5,
13117,1964,9,Fantastic Four  #30,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/1/20/5aaacabf2370a/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,"Art Simek, Artie Simek",None,3.5,
9682,1964,9,Journey Into Mystery  #108,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/4/10/5a81a9549285f/portrait_uncanny.jpg,Stan Lee,,"Vince Colletta, Chic Stone",Art Simek,"Thor is summoned by Dr. Strange while rescuing a child from a speeding truck. On his arrival to the Sanctum Santorum, Thor finds the doctor passed out on the floor! What mystical forces have incapacitated Dr. Strange? Enter Baron Mordo!",3.5,
11044,1964,9,Strange Tales  #124,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4bc372d7188f6/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Sam Rosen,Thing has his jet stolen from right beneath him! Here comes the Torch to save the day (and to save his friend's flying machine)!,3,
12521,1964,9,Uncanny X-Men  #7,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/7/50/589de7d53f750/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,"The Blob joins the Brotherhood! He's fighting mad at the X-Men, but can he and Magneto even count on each other?",6.5,
11403,1964,9,Tales to Astonish  #59,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/4/70/536d59fd62938/portrait_uncanny.jpg,,,,,None,4,
10656,1964,10,Sgt. Fury  #11,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/6/80/5df1615c28a49/portrait_uncanny.jpg,,,,,"Taking Captain Sawyer's place temporarily, Captain Flint, Sgt. Fury, and the Howling Commandos go on a mission to destroy a convoy carrying V-2 parts through Normandy.",5.5,
8387,1964,10,Daredevil  #4,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/57220eee02a9a/portrait_uncanny.jpg,Stan Lee,,Vince Colletta,Sam Rosen,"The First Appearance of Killgrave, the Purple Man!  Killgrave, the unbelievable Purple Man, with the power to control people's minds is on a crime spree in New York City. Can the Man Without Fear stop him?",3.5,
11301,1964,10,Tales of Suspense  #58,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/e/90/5cb72a1a9e0ac/portrait_uncanny.jpg,Stan Lee,Don Heck,"Dick Ayers, George Tuska","Sam Rosen, Art Simek",Why is Iron Man engaged in mortal combat with fellow Avenger Captain America? And what damage will have been wrought by the time the Golden Avenger realizes he's been deceived?,5.5,
7343,1964,10,Avengers  #9,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/4e8f1fb34ae88/portrait_uncanny.jpg,,,,,"Immortus, Master of Limbo, begins years of manipulation by joining the Masters of Evil and fragmenting the Avengers! Earth's mightiest heroes battles titans from across time, and nothing is as it seems!",6.5,
6560,1964,10,The Amazing Spider-Man  #17,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/e/03/519645e98a233/portrait_uncanny.jpg,Stan Lee,Steve Ditko,,Sam Rosen,The return of the Green Goblin! Guest-starring the Human Torch.,7,
13128,1964,10,Fantastic Four  #31,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/a/f0/5aaac0dd43121/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Sam Rosen,The Mole-Man emerges from his underground lair to bait the Fantastic Four into battle! Will the team be able to withstand his legion of Mole People? A very strange smack-down ensues.,2.5,
9683,1964,10,Journey Into Mystery  #109,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5a81b1de2db59/portrait_uncanny.jpg,Stan Lee,,"Vince Colletta, Chic Stone",Sam Rosen,"Thor against the Master of Magnetism! At a local fair, Dr. Donald Blake is surprised by an attack from the Brotherhood of Evil Mutants. Will Dr. Blake slip into the guise of Thor without gaining public attention? And what is the motivation behind Magneto's civilian attack?",4.5,
11045,1964,10,Strange Tales  #125,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/4/10/66437438b7ae8/portrait_uncanny.jpg,Stan Lee,"Dick Ayers, Steve Ditko","Paul Reinman, George Roussos","Sam Rosen, Art Simek","The Fantastic Four reunite to take down Namor, the Sub-Mariner! What is the furious King of Atlantis in a huff about now?",2.5,
11405,1964,10,Tales to Astonish  #60,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/6/30/536d571cb74b1/portrait_uncanny.jpg,,,,,None,3.5,
18593,1964,11,Two-Gun Kid  #72,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,Larry Lieber,"Dick Ayers, Jack Kirby",George Roussos,"Sam Rosen, Artie Simek",None,3.5,
10667,1964,11,Sgt. Fury  #12,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/c/50/5df2543dbc9d1/portrait_uncanny.jpg,,Jack Kirby,,,Captain Sawyer has a new mission for Sergeant Fury: locate the buzz-bomb launcher and mark it for a bomber mission that will reach the area at 0300 the next morning!,4.5,
6953,1964,11,Avengers  #10,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4e8f2041d81da/portrait_uncanny.jpg,,,,,"Immortus, Master of Limbo, begins years of manipulation by joining the Masters of Evil and fragmenting the Avengers! Earth's mightiest heroes battles titans from across time, and nothing is as it seems!",6.5,
11302,1964,11,Tales of Suspense  #59,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/a/10/536d56e6ebe48/portrait_uncanny.jpg,Stan Lee,"Don Heck, Jack Kirby",Chic Stone,"Sam Rosen, Art Simek","The Black Knight returns to exact his revenge on the Avengers, but with the rest of the team out of town and his chest device malfunctioning, will Iron Man be able to stop him alone? Also: Captain America must save Jarvis from Bull and his gang!",7,
6571,1964,11,The Amazing Spider-Man  #18,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/d/d0/519645d504629/portrait_uncanny.jpg,Stan Lee,Steve Ditko,,Sam Rosen,"The end of Spider-Man? Sandman is in town, and Spider-Man is cringing in fear!",5.5,
13139,1964,11,Fantastic Four  #32,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/5aaac97448394/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Sam Rosen,Who exactly is the Invincible Man? What beef does he have with the Fantastic Four? And just how invincible is this new villain? A hero will fall in this shocking issue.,6.5,
9685,1964,11,Journey Into Mystery  #110,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/5a81ba2f163c3/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Vince Colletta, Chic Stone",Art Simek,"The things we do for love! When Jane Foster is kidnapped by Loki's minions Cobra and Mr. Hyde, Thor will do anything to save her - even if that means disobeying his father, Odin!",6.5,
11046,1964,11,Strange Tales  #126,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/3/90/66437438aed41/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,The Mad Thinker and the Puppet Master have combined their efforts to outsmart the Fantastic Four!,3,
11406,1964,11,Tales to Astonish  #61,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/9/70/536d56b48bc4b/portrait_uncanny.jpg,,,,,None,5.5,
12532,1964,11,Uncanny X-Men  #8,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/d/10/589de8ee8dc00/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Sam Rosen,"Fed up with ungrateful homo sapiens, the Beast leaves the X-Men to enter the wrestling ring! Too bad he finds Unus the Untouchable waiting to knock him down without lifting a finger!",6.5,
10669,1964,12,Sgt. Fury  #13,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/9/30/5df255ac261a9/portrait_uncanny.jpg,,Jack Kirby,,,GUEST STARRING: Captain America and Bucky! The two heroes need a little help from Sgt. Fury and his Commandos to halt an invasion on England.,2.5,
8398,1964,12,Daredevil  #5,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/2/70/57220fd0c1125/portrait_uncanny.jpg,,,,,"Daredevil vs. the mysterious Masked Matador!  Ole, DD!",2.5,
6964,1964,12,Avengers  #11,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/9/90/5852aad7846da/portrait_uncanny.jpg,,,,,The mighty Avengers meet Spider-Man - but what has become of the armored Avenger Iron Man?,6.5,
6582,1964,12,The Amazing Spider-Man  #19,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/7/20/519645ce66c6f/portrait_uncanny.jpg,Stan Lee,Steve Ditko,,Sam Rosen,Spidey strikes back! Guest-starring the Human Torch and featuring such villains as the Sandman and the Evil Enforcers!,7,
13150,1964,12,Fantastic Four  #33,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/f/04/5aaad220aced1/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,"A new development for the Fantastic Four! The team joins Namor, the Sub-Mariner, to take down an aquatic foe that is causing trouble in Atlantis. Will Namor have the audacity to flirt with the Invisible Woman in front of Mr. Fantastic?",6.5,
16904,1966,11,Amazing Spider-Man Annual  #3,Amazing Spider-Man Annual,http://i.annihil.us/u/prod/marvel/i/mg/3/20/56d721c41706c/portrait_uncanny.jpg,Stan Lee,"Don Heck, John Romita Sr.",Mike Esposito,Art Simek,"The Avengers have assembled and are trying to determine whether or not to invite Spider-Man into their esteemed ranks. (NOTE: This 22-page digital comic features only the original material from this issue, and does not include the reprinted stories from Amazing Spider-Man #11-12 that appeared in the print edition.)",5,
9686,1964,12,Journey Into Mystery  #111,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/8/30/5a81c011ae4b2/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Vince Colletta, Chic Stone",Art Simek,"Odin has a change of heart and is touched by his son's fight to save the mortally-wounded Jane Foster! While Thor dukes it out on Earth against his foes, Odin summons a healing potion to be created.",6.5,
11047,1964,12,Strange Tales  #127,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/d/03/66437438b83c3/portrait_uncanny.jpg,Stan Lee,Dick Ayers,"Steve Ditko, Paul Reinman","Sam Rosen, Art Simek",Does a power struggle exist within the Fantastic Four? Torch seems to think so...,4,
11304,1964,12,Tales of Suspense  #60,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/3/50/536d56510fc80/portrait_uncanny.jpg,Stan Lee,"Don Heck, Jack Kirby","Dick Ayers, Chic Stone","Sam Rosen, Art Simek","All but trapped in his armor for fear of his heart giving out, how can Tony Stark prove that he is alive and well without divulging his secret identity as Iron Man? Also: Captain America fights Baron Zemo's Army of Assassins!",1.5,
11407,1964,12,Tales to Astonish  #62,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/536d561f693a6/portrait_uncanny.jpg,,,,,None,4.5,
16905,1967,11,Amazing Spider-Man Annual  #4,Amazing Spider-Man Annual,http://i.annihil.us/u/prod/marvel/i/mg/2/03/56d7224c92131/portrait_uncanny.jpg,Stan Lee,Larry Lieber,Mike Esposito,,"Get ready for an epic battle between Spider-Man and the Human Torch! Plus, two mysterious guest villains make their appearance!",4.5,
18594,1965,1,Two-Gun Kid  #73,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,Larry Lieber,Dick Ayers,Frank Giacoia,Artie Simek,None,4,
10670,1965,1,Sgt. Fury  #14,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/1/90/4bb56adaac24e/portrait_uncanny.jpg,,Jack Kirby,,,"Sick of being made to look like a fool, Hitler orders Strucker to defeat Fury and the Howling Commandos once and for all in an elaborate set-up!",5.5,
6975,1965,1,Avengers  #12,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/3/40/5852b38bb0761/portrait_uncanny.jpg,,,,,"Ant-Man discovers a nefarious plot being perpetrated underground, so the Avengers must defeat Mole Man to save the earth!",6.5,
6594,1965,1,The Amazing Spider-Man  #20,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/4/00/519645bfa4497/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Sam Rosen,The Scorpion’s first appearance! How can Spidey battle a foe who is stronger than he is?!,6.5,
13161,1965,1,Fantastic Four  #34,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/2/20/5aabc26ebbf95/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,"Super-villain Gideon has pitted the Fantastic team against each other! When your best asset is team-work, what chance do you stand divided? Sibling against sibling, friend against friend!",7,
9687,1965,1,Journey Into Mystery  #112,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/3/20/5a81c582182c2/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Vince Colletta, Chic Stone",Art Simek,Thor meets two groups of children arguing over who is the stronger - Thor or Hulk? Thor tells them the tale of when he battled the Hulk under an enchantment spell.,6.5,
11048,1965,1,Strange Tales  #128,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/d/80/66437438b1317/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,It appears some of the X-Men may be seeing greener pastures as members of the Fantastic Four!,5,
11305,1965,1,Tales of Suspense  #61,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/3/60/536d555e1643a/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,"With Tony Stark dead to the world after his home is blown to smithereens, it may truly be the end for the Golden Avenger, as the Mandarin has captured him once again! Also: Captain America heads to Vietnam to match the Herculean might of Sumo!",5,
11408,1965,1,Tales to Astonish  #63,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/8/d0/536d558a1acb0/portrait_uncanny.jpg,,,,,None,4,
12543,1965,1,Uncanny X-Men  #9,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/d/20/589de9b9a4aa7/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Sam Rosen,"Where the lethal Lucifer lurks, he must face...the Avengers! But defeating him could destroy the world, so the X-Men must defeat the Avengers instead!",7,
17006,1965,2,Rawhide Kid  #44,Rawhide Kid,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5d3878a098d50/portrait_uncanny.jpg,,,,,,4.5,
10671,1965,2,Sgt. Fury  #15,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/4bb56ac928d67/portrait_uncanny.jpg,,Jack Kirby,,,Agent X calls for a strike against a Nazi gathering on the shores of Holland and The Howling Commandos are on the job!,4.5,
6986,1965,2,Avengers  #13,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/6/50/5852baeb67090/portrait_uncanny.jpg,,,,,"In order to put the Avengers out of commission, Count Nefaria puts them up against...themselves?",6.5,
6605,1965,2,The Amazing Spider-Man  #21,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/3/50/519646a0a187c/portrait_uncanny.jpg,,Steve Ditko,,,It's Spider-Man and the Human Torch vesus the Beetle!,7,
13172,1965,2,Fantastic Four  #35,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/f/10/5aabd188db4e3/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,"The Fantastic Four go back to school! But not to pursue undergraduate studies. When the Dragon Man unleashes chaos on a college campus, will the FF be able to save the co-eds in his path of destruction?",6.5,
9688,1965,2,Journey Into Mystery  #113,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/6/40/5a7c623d6238a/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Vince Colletta, Chic Stone",Art Simek,"At last! Don Blake feels he is ready to admit his true identity as THOR to Jane Foster, but is he ready to face the consequences from Odin?",7,
11049,1965,2,Strange Tales  #129,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/c/80/57bde533cd9e0/portrait_uncanny.jpg,"Stan Lee, Don Rico",,Steve Ditko,Sam Rosen,The Terrible Trio is back and ready to cause mischief!,4,
11306,1965,2,Tales of Suspense  #62,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/c/20/519a9dcd03a3f/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,"With Iron Man in his custody, the Mandarin reveals his life story, the origin of his powers, and his plan to ignite World War 3! Also: Captain America must fight his way out of a prison full of pugilistic inmates after his shield is stolen!",5.5,
11409,1965,2,Tales to Astonish  #64,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/d/70/536d553223781/portrait_uncanny.jpg,,,,,None,5,
8409,1965,2,Daredevil  #6,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/d/00/5722108210f76/portrait_uncanny.jpg,,,,,It's a battle of good versus evil when Daredevil takes on Mr. Fear and the Fellowship of Fear!,2,
18595,1965,3,Two-Gun Kid  #74,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,Larry Lieber,"Dick Ayers, Jack Kirby","Vince Colletta, Chic Stone",Artie Simek,None,4.5,
11307,1965,3,Tales of Suspense  #63,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/4/60/536d5457dd499/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Frank Giacoia,Art Simek,"Who is the Phantom, and why is he sabotaging Stark International? Also: more of the origin of Captain America is revealed!",7,
6616,1965,3,The Amazing Spider-Man  #22,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/4/80/519646f5890ff/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,New thrills! New villains! New surprises! Spider-Man takes on the Clown and his Masters of Menace!,7,
6997,1965,3,Avengers  #14,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/6/90/5852c3c455d5d/portrait_uncanny.jpg,,,,,"The Wasp is in critical condition! Can the Avengers find Dr. Svenson, the only doctor that can save her, in time?",6.5,
13183,1965,3,Fantastic Four  #36,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/f/e0/5aabdb973e9d9/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,The Frightful Four versus the Fantastic Four! The Wizard! Medusa! Sand Man! Trapster! Will the FF be overpowered by the brawn and brains of their toughest foes yet?,7,
9689,1965,3,Journey Into Mystery  #114,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/d/00/5a7c6dc559fc6/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Vince Colletta, Chic Stone","Sam Rosen, Art Simek","Behold! The Absorbing Man's first appearance! Loki bestows an enchantment upon commonplace criminal, Carl Creel.",7,
11051,1965,3,Strange Tales  #130,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/4/30/66437438ae87d/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,"The Beatles, yes THOSE Beatles, make their first ever appearance in a Marvel comic! Meet Paul, John, Ringo and George...in the Mighty Marvel treatment!",3,
11410,1965,3,Tales to Astonish  #65,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/9/20/536d5425b1cde/portrait_uncanny.jpg,,,,,None,5.5,
12414,1965,3,Uncanny X-Men  #10,Uncanny X-Men,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/590783cee643a/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Sam Rosen,"When a trip to the South Pole yields a jungle adventure, the X-Men meet Ka-Zar, lord of the Savage Land!",7,
17007,1965,4,Rawhide Kid  #45,Rawhide Kid,http://i.annihil.us/u/prod/marvel/i/mg/7/40/5d3878d42e5c9/portrait_uncanny.jpg,,,,,,2.5,
10673,1965,4,Sgt. Fury  #17,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/4bb56797a41e4/portrait_uncanny.jpg,,Jack Kirby,,,WHILE THE JUNGLE SLEEPS! The Commandos must rescue an American unit lost in the jungle.,3,
6627,1965,4,The Amazing Spider-Man  #23,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/3/70/519646fce0630/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,Don’t waste a minute! You’ve got to see Spidey in action against the Goblin and the Gangsters!,7,
7008,1965,4,Avengers  #15,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/c/20/5852cccf2fb04/portrait_uncanny.jpg,,,,,Baron Zemo and The Masters of Evil kidnap Rick Jones to draw the Avengers out for an epic battle...but will everyone come out alive?,6.5,
13194,1965,4,Fantastic Four  #37,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/5/20/5aabe3df6b8ae/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Art Simek,"In their exploration, the Fantastic Four have ended up on a distant planet in a remote galaxy. But when they encounter the natives will the meeting be friendly...or sinister? A galactic adventure that opens a new can of worms for the super team!",7,
9690,1965,4,Journey Into Mystery  #115,Journey Into Mystery,http://i.annihil.us/u/prod/marvel/i/mg/6/c0/5a7c7581b529d/portrait_uncanny.jpg,Stan Lee,Jack Kirby,"Vince Colletta, Frank Giacoia",Art Simek,"Realizing that weapons and force are no way to defeat the Absorbing Man, Thor uses his creativity and control over the elements to battle his new foe.",7,
11052,1965,4,Strange Tales  #131,Strange Tales,http://i.annihil.us/u/prod/marvel/i/mg/9/03/6643745726a2c/portrait_uncanny.jpg,Stan Lee,,Steve Ditko,Art Simek,A simple bank robbery may be a part of a grand conspiracy. Who else is behind this but the Mad Thinker!,3,
11308,1965,4,Tales of Suspense  #64,Tales of Suspense,http://i.annihil.us/u/prod/marvel/i/mg/a/03/536d53880f072/portrait_uncanny.jpg,Stan Lee,"Don Heck, Jack Kirby","Frank Giacoia, Chic Stone",Sam Rosen,"Hawkeye and a new-and-improved Black Widow return to Tony Stark's neck of the woods with Pepper Potts and Happy Hogan in their sights! Also: a tale from Captain America's dramatic past featuring fortunetelling foes, Sando and Omar!",5.5,
11411,1965,4,Tales to Astonish  #66,Tales to Astonish,http://i.annihil.us/u/prod/marvel/i/mg/4/03/536d53f211690/portrait_uncanny.jpg,,,,,None,5.5,
8420,1965,4,Daredevil  #7,Daredevil,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/5722114a9c1c4/portrait_uncanny.jpg,Stan Lee,,Wally Wood,Art Simek,"Daredevil vs. Namor, the Sub-Mariner!  Can DD stop the might of the monarch of the seas?",2,
18596,1965,5,Two-Gun Kid  #75,Two-Gun Kid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_uncanny.jpg,,"Dick Ayers, Jack Kirby",Vince Colletta,Artie Simek,None,5.5,
10674,1965,5,Sgt. Fury  #18,Sgt. Fury,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4bb56789a9130/portrait_uncanny.jpg,,Jack Kirby,,,"Just when he is ready to ask Pamela to marry him, Fury and his Commandos must go on a mission to sink a German ship. Sudden death claims another victim...who will it be?",3.5,
6638,1965,5,The Amazing Spider-Man  #24,The Amazing Spider-Man,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5196470a27d60/portrait_uncanny.jpg,,,,,Spider-Man has a sit down with a shrink named Dr. Rinehart. Is Peter Parker going insane?,6.5,
7019,1965,5,Avengers  #16,Avengers,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4e8f2746403b6/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Dick Ayers,Art Simek,"Hawkeye, Scarlet Witch and Quicksilver join the Avengers for the first time!  Following the consequences of their battle with The Masters of Evil, the Avengers' roster changes dramatically! Who will stay? Who will go? It's the start of a great new Avengers line-up!",6.5,
13205,1965,5,Fantastic Four  #38,Fantastic Four,http://i.annihil.us/u/prod/marvel/i/mg/f/60/5aabedea60698/portrait_uncanny.jpg,Stan Lee,Jack Kirby,Chic Stone,Sam Rosen,"The Frightful Four return, and this time they've brought their A-game. The villains have managed to strand the FF without resources! Are the Fantastic Four truly defeated?",7,
